ID,Name,"Full Name",Stars,Forks,Size,"Programming Language","Default Branch",Topics,"Open Issues",License,"Repo URL",Owner,Website,"Created At","Updated At"
544569134,ios15-tweaks,itsnebulalol/ios15-tweaks,426,46,158,Markdown,main,,19,,https://github.com/itsnebulalol/ios15-tweaks,https://github.com/itsnebulalol,,2022-10-02T19:58:39Z,2025-02-25T07:35:15Z
386172756,jdg,sobolevbel/jdg,409,110,44237,Markdown,master,"business, documentation, guide, hacktoberfest, jdg, markdown, mkdocs, poland",16,"Creative Commons Zero v1.0 Universal",https://github.com/sobolevbel/jdg,https://github.com/sobolevbel,https://sobolevbel.github.io/jdg/,2021-07-15T05:19:01Z,2025-02-18T12:29:53Z
380518431,XiangShan-doc,OpenXiangShan/XiangShan-doc,404,138,327343,Markdown,main,,9,"Creative Commons Attribution 4.0 International",https://github.com/OpenXiangShan/XiangShan-doc,https://github.com/OpenXiangShan,https://docs.xiangshan.cc,2021-06-26T14:13:45Z,2025-02-25T08:12:02Z
388887753,awesome-integration,stn1slv/awesome-integration,388,49,798,Markdown,main,"api, api-design, apim, apimanagement, awesome, awesome-list, bpm, esb, etl, ipaas, json, markdown, messaging, mq, mulesoft, openapi, rest-api, testing, workflow",0,"Creative Commons Zero v1.0 Universal",https://github.com/stn1slv/awesome-integration,https://github.com/stn1slv,,2021-07-23T18:08:42Z,2025-02-26T00:46:48Z
402374138,dfp-persian,mthri/dfp-persian,385,86,9985,Markdown,main,,5,Other,https://github.com/mthri/dfp-persian,https://github.com/mthri,,2021-09-02T10:07:42Z,2025-02-08T17:09:41Z
97118987,adr.github.io,adr/adr.github.io,372,44,228,Markdown,main,"architectural-decision-records, architectural-decisions, architecture-decision-records, architecture-doc, software-architecture-and-design",13,"MIT License",https://github.com/adr/adr.github.io,https://github.com/adr,https://adr.github.io/,2017-07-13T12:13:26Z,2025-02-26T06:26:07Z
245039617,HFL-Anthology,iflytek/HFL-Anthology,368,41,634,Markdown,master,,1,"Creative Commons Attribution Share Alike 4.0 International",https://github.com/iflytek/HFL-Anthology,https://github.com/iflytek,,2020-03-05T01:16:34Z,2025-01-06T12:45:15Z
610065238,PracticalSkillsTutorial,TonyCrane/PracticalSkillsTutorial,365,24,34851,Markdown,master,,0,,https://github.com/TonyCrane/PracticalSkillsTutorial,https://github.com/TonyCrane,https://slides.tonycrane.cc/PracticalSkillsTutorial,2023-03-06T02:26:10Z,2025-02-24T12:23:58Z
473515914,DirectoryOpus,Chaoses-Ib/DirectoryOpus,343,15,54774,Markdown,main,"directory-opus, file-manager, pim, windows",0,"MIT License",https://github.com/Chaoses-Ib/DirectoryOpus,https://github.com/Chaoses-Ib,https://chaoses-ib.gitbook.io/directory-opus/,2022-03-24T08:22:57Z,2025-02-24T19:18:44Z
656753586,edgeshark,siemens/edgeshark,339,8,4990,Markdown,main,"containerd, cri-o, docker, industrial-automation, wireshark, wireshark-plugin",0,"MIT License",https://github.com/siemens/edgeshark,https://github.com/siemens,https://edgeshark.siemens.io/,2023-06-21T15:07:45Z,2025-02-18T16:22:27Z
173755240,community-content,hetzneronline/community-content,332,382,161431,Markdown,master,"community, guides, hetzner, tutorial, tutorials",37,"MIT License",https://github.com/hetzneronline/community-content,https://github.com/hetzneronline,https://community.hetzner.com,2019-03-04T13:59:48Z,2025-02-21T14:39:58Z
29130823,pony-tutorial,ponylang/pony-tutorial,330,112,1246,Markdown,main,pony-language,46,"BSD 2-Clause ""Simplified"" License",https://github.com/ponylang/pony-tutorial,https://github.com/ponylang,http://tutorial.ponylang.io,2015-01-12T10:39:37Z,2025-02-26T03:07:22Z
762396398,swift-migration-guide,apple/swift-migration-guide,310,26,248,Markdown,main,,19,"Apache License 2.0",https://github.com/apple/swift-migration-guide,https://github.com/apple,,2024-02-23T17:35:16Z,2025-02-24T15:26:12Z
251092060,document,FastGitORG/document,288,22,2499,Markdown,master,"document, gitbook, github, markdown",1,,https://github.com/FastGitORG/document,https://github.com/FastGitORG,,2020-03-29T17:32:29Z,2025-02-18T04:03:04Z
