"Function Name",Count
supervisordCheckConfig,1
generatePassword,1
ispmanagerAuthRequest,1
getReleaseGitRef,1
getGitCommitsRefs,1
getPreviousReleaseRevision,1
getCurrentReleaseRevision,1
getRemoteCrontab,1
setRemoteCrontab,1
deployer_root,1
array_all,1
title,1
add_tailing_dot,1
remove_text_emoji,1
colorize_host,1
normalize_line_endings,1
spinner,1
Dysco,1
updateLegacyColumnName,1
array_has,1
snake_case,1
studly_case,1
title_case,1
ends_with,1
url_get_contents,1
str_ends,1
isPartialRun,1
yourls_page,1
yourls_redirect_shorturl,1
yourls_load_custom_textdomain,1
yourls_esc_html__,1
yourls_esc_attr_x,1
yourls_esc_html_x,1
yourls_esc_attr_e,1
yourls_esc_html_e,1
yourls_is_apache,1
yourls_remove_action,1
yourls_http_post_body,1
yourls_kses_init,1
yourls_kses_allowed_tags,1
yourls_kses_allowed_tags_all,1
yourls_rnd_string,1
yourls_sanitize_int,1
yourls_get_themes,1
yourls_activate_theme,1
yourls_load_theme,1
yourls_is_style_queued,1
yourls_get_active_theme,1
yut_drop_all_tables_if_local,1
yut_find_config,1
yut_install_yourls,1
yourls_test_this_function_does_not_exist,1
do_something,1
yourls_log_redirect,1
yourls_robots_tag_header,1
yourls_is_infos,1
yourls_urlencode_deep,1
yourls_login_screen,1
yourls_check_maintenance_mode,1
yourls_fix_request_uri,1
yourls_tell_if_new_version,1
yourls_upgrade_to_14,1
yourls_upgrade_to_141,1
yourls_upgrade_to_143,1
yourls_upgrade_to_15,1
yourls_upgrade_482,1
yourls_upgrade_505_to_506,1
yourls_upgrade_to_506,1
yourls_alter_url_table_to_141,1
yourls_create_tables_for_14,1
yourls_alter_url_table_to_14,1
yourls_clean_htaccess_for_14,1
yourls_update_table_to_14,1
yourls_alter_url_table_to_14_part_two,1
yourls_update_options_to_14,1
yourls_check_username_password,1
yourls_setcookie,1
yourls_is_user_from_env,1
yourls_supports_pcre_u,1
yourls_specialchars_decode,1
yourls_deep_replace,1
yourls_is_allowed_protocol,1
http_build_url,1
yourls_is_rawurlencoded,1
yourls_scale_data,1
yourls_days_in_month,1
yourls_array_granularity,1
yourls_api_stats,1
yourls_api_db_stats,1
yourls_api_url_stats,1
yourls_api_expand,1
yourls_xml_encode,1
yourls_get_stats,1
yourls_check_IP_flood,1
yourls_insert_link_in_db,1
yourls_is_GO,1
yourls_set_html_context,1
yourls_is_mobile_device,1
yourls_html_language_attributes,1
yourls_html_favicon,1
yourls_l10n_calendar_strings,1
yourls_get_debug_log,1
yourls_get_html_context,1
yourls_notice_box,1
composerRequire2d6d15a8f6cc4bfbfd4a2943a6c4df59,1
yourls_is_iis,1
yourls_check_PDO,1
yourls_html_addnew,1
yourls_table_head,1
yourls_html_tfooter,1
yourls_table_tbody_start,1
yourls_table_tbody_end,1
yourls_table_end,1
yourls_table_edit_row,1
ozh_yourls_samplepage_update_option,1
ozh_random_shorturl_settings_update,1
yourls_build_list_of_days,1
yourls_stats_get_best_day,1
yourls_stats_countries_map,1
yourls_get_protocol_slashes_and_rest,1
encode_php_tags,1
strip_quotes,1
quotes_to_entities,1
reduce_double_slashes,1
ascii_to_entities,1
entities_to_ascii,1
ellipsize,1
form_password,1
form_upload,1
form_textarea,1
form_multiselect,1
form_fieldset,1
form_fieldset_close,1
form_radio,1
form_submit,1
form_label,1
form_reset,1
form_button,1
form_close,1
octal_permissions,1
symbolic_permissions,1
mdate,1
local_to_gmt,1
gmt_to_local,1
mysql_to_unix,1
singular,1
plural,1
camelize,1
underscore,1
humanize,1
ordinal_format,1
cubrid_ping,1
cubrid_get_server_info,1
cubrid_query,1
cubrid_commit,1
cubrid_rollback,1
cubrid_real_escape_string,1
cubrid_affected_rows,1
cubrid_insert_id,1
cubrid_errno,1
cubrid_error,1
cubrid_close,1
cubrid_num_rows,1
cubrid_num_fields,1
cubrid_column_names,1
cubrid_field_name,1
cubrid_field_type,1
cubrid_field_len,1
cubrid_field_flags,1
cubrid_close_request,1
cubrid_data_seek,1
cubrid_fetch_assoc,1
cubrid_fetch_object,1
cubrid_list_dbs,1
oci_field_size,1
oci_set_prefetch,1
odbc_field_type,1
odbc_field_len,1
odbc_free_result,1
odbc_fetch_object,1
odbc_pconnect,1
odbc_prepare,1
odbc_execute,1
odbc_commit,1
odbc_rollback,1
odbc_error,1
odbc_errormsg,1
mysql_field_seek,1
mysql_field_flags,1
ibase_backup,1
ibase_pconnect,1
ibase_trans,1
ibase_commit,1
ibase_rollback,1
ibase_gen_id,1
ibase_fetch_object,1
mssql_pconnect,1
mssql_field_seek,1
mssql_fetch_object,1
show_404,1
_error_handler,1
form_open,1
ImageFilledRectangle,1
set_cookie,1
get_filenames,1
wc_get_schema,1
wc_create_order_note,1
wp_reset_query,1
wc_update_600_migrate_rate_limit_options,1
wc_get_log_file_path,1
wc_get_log_file_name,1
wc_update_product_stock_status,1
wc_do_oembeds,1
wc_get_string_before_colon,1
wc_get_account_saved_payment_methods_list,1
wc_get_account_saved_payment_methods_list_item_echeck,1
"Utils\run_mysql_command",1
pick_fields,1
mysql_host_to_cli_args,1
assoc_args_to_str,1
extract_from_phar,1
assertNumeric,1
assertNotNumeric,1
checkThatJsonStringContainsJsonString,1
checkThatCsvStringContainsValues,1
checkThatYamlStringContainsYamlString,1
"WP_CLI\utils\esc_cmd",1
"WP_CLI\Utils\esc_cmd",1
wc_update_343_cleanup_foreign_keys,1
wc_update_352_drop_download_log_fk,1
wc_update_700_remove_download_log_fk,1
wc_blocks_bootstrap,1
unregister_block_pattern,1
wp_delete_directory,1
wc_cleanup_product_categories,1
wc_cleanup_taxes,1
wc_cleanup_media,1
wc_cleanup_email_logs,1
wc_cleanup_reset_customer_email,1
gutenberg_supports_block_templates,1
wc_increase_stock_levels,1
wc_trigger_stock_change_notifications,1
wc_protected_product_add_to_cart,1
wc_load_persistent_cart,1
wc_clear_cart_after_payment,1
wc_mail,1
wc_disable_admin_bar,1
wc_paying_customer,1
wc_cancel_unpaid_orders,1
wc_nav_menu_items,1
wc_nav_menu_item_classes,1
wc_list_pages,1
wc_terms_clauses,1
wc_recount_after_stock_change,1
wc_change_term_counts,1
wc_prepare_attachment_for_js,1
wc_track_product_view,1
wc_get_chosen_shipping_method_ids,1
wc_rest_allowed_image_mime_types,1
woocommerce_admin_fields,1
woocommerce_update_options,1
wc_get_attribute_type_label,1
wc_check_invalid_utf8,1
wc_format_Decimal,1
wc_get_payment_gateway_by_order,1
wc_get_tax_class_by_tax_id,1
woocommerce_wp_note,1
is_edit_account_page,1
wc_update_total_sales_counts,1
wc_get_price_html_from_text,1
wc_display_product_attributes,1
wc_attribute_orderby,1
_wc_get_cached_product_terms,1
jetpack_tracks_get_identity,1
wc_get_product_attachment_props,1
get_page,1
setLocale,1
"WP_CLI\Utils\report_batch_operation_results",1
wp_password_change_notification,1
wc_update_721_adjust_new_zealand_states,1
wc_update_721_adjust_ukraine_states,1
send_frame_options_header,1
is_filtered,1
wc_block_theme_has_styles_for_element,1
wc_get_product_cat_class,1
wc_get_privacy_policy_text,1
woocommerce_get_product_thumbnail,1
woocommerce_get_alt_from_product_title_and_position,1
wc_set_hooked_blocks_version_on_theme_switch,1
wc_update_store_notice_visible_on_theme_switch,1
wc_get_product_id_by_global_unique_id,1
wc_deferred_product_sync,1
wc_shipping_methods_have_changed,1
wc_get_default_shipping_method_for_package,1
wc_get_cart_coupon_types,1
wc_update_product_lookup_tables_column,1
as_schedule_cron_action,1
as_get_scheduled_actions,1
woocommerce_template_single_excerpt,1
gutenberg_is_fse_theme,1
wc_add_wp_error_notices,1
wc_refund_payment,1
meta_is_product_attribute,1
get_product_search_form,1
woocommerce_mini_cart,1
woocommerce_cart_totals,1
woocommerce_order_review,1
woocommerce_checkout_payment,1
wc_products_array_filter_readable,1
wc_render_invalid_variation_notice,1
set_product_images,1
wc_delete_expired_transients,1
wc_recount_all_terms,1
wc_clear_system_status_theme_info_cache,1
wc_get_customer_geolocation,1
wc_is_external_resource,1
w3_instance,1
wc_terms_and_conditions_checkbox_enabled,1
wc_terms_and_conditions_checkbox_text,1
wc_product_cat_class,1
add_currency_settings,1
image_make_intermediate_size,1
woocommerce_show_product_sale_flash,1
woocommerce_show_product_images,1
woocommerce_catalog_ordering,1
is_order_received_page,1
woocommerce_breadcrumb,1
wp_interactivity_get_context,1
woocommerce_output_all_notices,1
woocommerce_result_count,1
woocommerce_output_product_data_tabs,1
gutenberg_render_block_core_template_part,1
render_block_core_template_part,1
wp_cache_flush_runtime,1
"WP_CLI\Utils\format_items",1
wc_calypso_bridge_is_ecommerce_plan,1
wc_importer_default_english_mappings,1
wc_importer_default_special_english_mappings,1
mailchimp_is_configured,1
Pinterest_For_Woocommerce,1
woogle_get_container,1
wc_admin_is_connected_page,1
wcpay_get_container,1
comment_author_IP,1
remove_submenu_page,1
post_tags_meta_box,1
wp_has_consent,1
wc_reserve_stock_for_order,1
publish_privacy_page,1
publish_terms_page,1
unpublish_privacy_page,1
delete_terms_page,1
register_third_party_local_pickup_method,1
add_management_page,1
wc_beta_tester_setting_list,1
schedule_event,1
array_dot_set,1
get_latest_wc_release,1
get_mock_note_data,1
possibly_add_action,1
add_email_note_params,1
register_block_template,1
gutenberg_style_engine_get_stylesheet_from_context,1
format_items,1
yaml_parse,1
twig_array_filter,1
helper_returns_string,1
firstSetOfNumbers,1
secondSetOfNumbers,1
addUser,1
mockUser,1
covers,1
assertEqualsIgnoringCase,1
assertSame,1
gen,1
getLocalOrPrivateIpInfo,1
getIspInfo_ipinfoApi,1
getIspInfo_ipinfoOfflineDb,1
getChunkCount,1
sendHeaders,1
formatSpeedtestDataForImage,1
drawImage,1
formatSpeedtestData,1
deobfuscateId,1
getLatestSpeedtestUsers,1
getObfuscationSalt,1
htmldir,1
"Safe\dns_get_record",1
php_preg_split,1
vsCodeGetConfigValue,1
vsCodeGetRouterReflection,1
vsCodeTranslationValue,1
vsCodeGetTranslationsFromFile,1
captureException,1
yaml_emit,1
SQRT,1
xdebug_enable,1
newrelic_start_transaction,1
newrelic_background_job,1
newrelic_end_transaction,1
newrelic_disable_autorum,1
newrelic_get_browser_timing_header,1
newrelic_get_browser_timing_footer,1
eaccelerator_rm,1
eaccelerator_clean,1
eaccelerator_info,1
eaccelerator_list_keys,1
rcopy,1
readIsolateTests,1
getTestList,1
fuzzyArrayDiff,1
createGroupConfig,1
isTestClassAbstract,1
getTestType,1
updateTestSuite,1
getDefaultSuites,1
findMagentoModuleDirs,1
createNewDomElement,1
validateInput,1
getRepo,1
generateBranchesList,1
retrieveChangesAcrossForks,1
saveChangedFileContent,1
retrieveNewFilesAcrossForks,1
cleanup,1
memory_reset_peak_usage,1
wp_reschedule_event,1
wp_register_fatal_error_handler,1
wp_start_scraping_edited_file_errors,1
wp_is_authorize_application_password_request_valid,1
resume_theme,1
wp_theme_auto_update_setting_template,1
wp_make_theme_file_tree,1
wpmu_new_site_admin_notification,1
_wp_expand_nav_menu_post_data,1
_wp_privacy_statuses,1
current_datetime,1
wp_print_community_events_markup,1
wp_direct_php_update_button,1
ssh2_sftp_chmod,1
wp_zip_file_is_valid,1
the_block_editor_meta_box_post_form_hidden_fields,1
verify_file_signature,1
wp_trusted_keys,1
wp_opcache_invalidate_directory,1
wp_count_sites,1
validate_plugin_requirements,1
_preload_old_requests_classes_and_interfaces,1
_upgrade_core_deactivate_incompatible_plugins,1
wp_get_direct_update_https_url,1
wp_get_update_https_url,1
wp_create_user_request,1
wp_privacy_generate_personal_data_export_group_html,1
wp_privacy_send_personal_data_export_email,1
upgrade_450,1
upgrade_460,1
upgrade_510,1
upgrade_530,1
upgrade_550,1
upgrade_560,1
upgrade_590,1
upgrade_600,1
upgrade_630,1
upgrade_640,1
upgrade_650,1
upgrade_670,1
delete_post_meta_by_key,1
wp_set_options_autoload,1
wp_plugin_update_rows,1
_wp_nav_menu_meta_box_object,1
populate_network_meta,1
clean_network_cache,1
wp_get_plugin_error,1
_deprecated_class,1
wp_make_plugin_file_tree,1
core_auto_updates_settings,1
resume_plugin,1
wp_load_press_this,1
_wp_get_site_editor_redirection_url,1
comment_author_email,1
wp_update_urls_to_https,1
the_block_editor_meta_boxes,1
_wp_upload_dir,1
_wp_check_alternate_file_names,1
wp_is_jsonp_request,1
wp_is_xml_request,1
wp_robots,1
wp_get_direct_php_update_url,1
wp_get_theme_preview_path,1
block_core_social_link_get_name,1
antispambot,1
block_core_social_link_get_icon,1
block_core_social_link_get_color_classes,1
block_core_social_link_get_color_styles,1
wp_login_form,1
enqueue_legacy_post_comments_block_styles,1
get_block_core_post_featured_image_overlay_element_markup,1
classnames_for_block_core_search,1
styles_for_block_core_search,1
get_color_classes_for_block_core_search,1
get_typography_classes_for_block_core_search,1
get_border_color_classes_for_block_core_search,1
get_typography_styles_for_block_core_search,1
block_core_navigation_submenu_build_css_font_sizes,1
wp_apply_colors_support,1
get_block_core_avatar_border_attributes,1
build_template_part_block_instance_variations,1
build_template_part_block_area_variations,1
block_core_calendar_has_published_posts,1
wp_latest_comments_draft_or_post_title,1
block_core_page_list_build_css_colors,1
block_core_page_list_build_css_font_sizes,1
wp_interactivity_config,1
build_dropdown_script_block_core_categories,1
block_core_navigation_link_build_css_font_sizes,1
block_core_navigation_link_maybe_urldecode,1
block_core_navigation_link_render_submenu_icon,1
block_core_navigation_link_build_variations,1
block_core_image_get_lightbox_settings,1
wp_interactivity_state,1
block_core_navigation_get_fallback_blocks,1
block_core_navigation_get_inner_blocks_from_unstable_location,1
block_core_navigation_sort_menu_items_by_parent_id,1
block_core_navigation_get_classic_menu_fallback,1
block_core_navigation_get_classic_menu_fallback_blocks,1
block_core_navigation_get_most_recently_published_navigation,1
block_core_navigation_mock_parsed_block,1
block_core_home_link_build_css_colors,1
block_core_home_link_build_css_font_sizes,1
block_core_home_link_build_li_wrapper_attributes,1
get_block_metadata_i18n_schema,1
insert_hooked_blocks,1
set_ignored_hooked_blocks_metadata,1
apply_block_hooks_to_content_from_post_object,1
_inject_theme_attribute_in_template_part_block,1
serialize_block_attributes,1
filter_block_core_template_part_attributes,1
_wp_footnotes_remove_filters,1
wp_get_block_name_from_theme_json_path,1
wp_map_sidebars_widgets,1
wp_check_term_meta_support_prefilter,1
get_self_link,1
wp_populate_basic_auth_from_authorization_header,1
wp_skip_paused_plugins,1
wp_skip_paused_themes,1
is_protected_ajax_action,1
wp_default_editor,1
get_editor_stylesheets,1
excerpt_remove_blocks,1
excerpt_remove_footnotes,1
filter_block_content,1
_print_emoji_detection_script,1
load_script_textdomain,1
wp_print_script_tag,1
_prime_site_caches,1
wp_add_trashed_suffix_to_post_name_for_trashed_posts,1
wp_delete_attachment_files,1
wp_cache_set_posts_last_changed,1
rest_get_best_type_for_value,1
rest_validate_null_value_from_schema,1
rest_validate_boolean_value_from_schema,1
rest_validate_object_value_from_schema,1
rest_validate_array_value_from_schema,1
rest_validate_string_value_from_schema,1
rest_validate_integer_value_from_schema,1
rest_validate_enum,1
rest_parse_hex_color,1
rest_is_boolean,1
rest_is_integer,1
get_sitemap_url,1
generate_postdata,1
is_privacy_policy,1
get_post_parent,1
wp_enqueue_scripts,1
get_theme_starter_content,1
get_term_parents_list,1
has_term_meta,1
validate_theme_requirements,1
get_custom_header_markup,1
wp_authenticate_application_password,1
wp_cache_set_users_last_changed,1
wp_generate_user_request_key,1
_get_component_from_parsed_url_array,1
_wp_translate_php_url_constant_to_key,1
get_metadata_default,1
update_sitemeta_cache,1
populate_site_meta,1
update_blog_option,1
wp_enqueue_block_support_styles,1
wp_get_computed_fluid_typography_value,1
wp_get_layout_style,1
wp_get_block_default_classname,1
wp_get_block_style_variation_name_from_class,1
wp_should_add_elements_class_name,1
wp_get_elements_class_name,1
update_network_cache,1
wp_get_canonical_url,1
is_avatar_comment_type,1
get_the_privacy_policy_link,1
wp_internal_hosts,1
wp_is_home_url_using_https,1
wp_is_local_html_output,1
wp_get_speculation_rules_configuration,1
wp_get_speculation_rules,1
wp_interactivity_process_directives,1
_wp_cron,1
wp_font_dir,1
wp_register_font_collection,1
wp_render_empty_block_template_warning,1
wp_print_font_faces_from_style_variations,1
wp_print_head_scripts,1
wp_print_footer_scripts,1
get_allowed_block_types,1
wp_get_post_content_block_attributes,1
wp_get_comment_fields_max_lengths,1
wp_cache_set_comments_last_changed,1
_prime_network_caches,1
sodium_crypto_kx,1
sodium_crypto_stream_xchacha20_xor_ic,1
sodium_version_string,1
_get_block_templates_paths,1
wp_get_theme_data_custom_templates,1
wp_get_theme_data_template_parts,1
_get_block_templates_files,1
wp_is_theme_directory_ignored,1
extract_serialized_parent_block,1
_find_post_by_old_slug,1
_find_post_by_old_date,1
_prime_post_parent_id_caches,1
update_menu_item_cache,1
wp_queue_posts_for_term_meta_lazyload,1
_load_textdomain_just_in_time,1
wp_get_l10n_php_file_data,1
locate_block_template,1
wp_readonly,1
wp_img_tag_add_width_and_height_attr,1
wp_img_tag_add_srcset_and_sizes_attr,1
wp_img_tag_add_loading_optimization_attrs,1
wp_img_tag_add_auto_sizes,1
wp_iframe_tag_add_loading_attr,1
get_previous_image_link,1
get_next_image_link,1
wp_get_avif_info,1
wp_maybe_add_fetchpriority_high_attr,1
unregister_taxonomy_for_object_type,1
ms_load_current_site_and_network,1
wp_get_theme_directory_pattern_slugs,1
gallery_shortcode,1
img_caption_shortcode,1
_load_remote_block_patterns,1
_load_remote_featured_patterns,1
_register_remote_theme_patterns,1
wp_render_widget_control,1
rest_get_authenticated_app_password,1
get_template_hierarchy,1
wp_generate_block_templates_export_file,1
wp_image_file_matches_image_meta,1
rest_send_allow_header,1
get_current_user_ID,1
wp_register_development_scripts,1
wp_default_packages_inline_scripts,1
wp_add_global_styles_for_blocks,1
_wp_normalize_relative_css_links,1
wp_make_link_relative,1
wp_should_replace_insecure_home_url,1
get_the_post_type_description,1
wp_dependencies_unique_hosts,1
wp_get_code_editor_settings,1
wp_nav_menu_manage_columns,1
wp_update_custom_css_post,1
_wp_register_meta_args_allowed_list,1
remove_allowed_options,1
wp_strict_cross_origin_referrer,1
wp_get_duotone_filter_property,1
_get_path_to_translation_from_lang_dir,1
wp_get_loading_attr_default,1
wp_get_global_styles_svg_filters,1
wp_get_global_styles_custom_css,1
current_user_can_for_site,1
wp_validate_user_request_key,1
_wp_privacy_account_request_confirmed_message,1
twentyseventeen_custom_colors_css,1
twentyseventeen_social_links_icons,1
twentyseventeen_sanitize_colorscheme,1
twentyseventeen_should_show_featured_image,1
the_custom_header_markup,1
twentyseventeen_panel_count,1
twentyseventeen_front_page_section,1
twentysixteen_the_custom_logo,1
twentyeleven_url_grabber,1
twentyeleven_get_gallery_images,1
twentyeleven_get_first_url,1
add_contextual_help,1
twentyeleven_header_image,1
twentyeleven_footer_sidebar_class,1
twentythirteen_get_link_url,1
twentythirteen_post_nav,1
twentythirteen_the_attached_image,1
twentynineteen_get_social_link_svg,1
twentynineteen_get_user_avatar_markup,1
twentynineteen_image_filters_enabled,1
twentynineteen_is_comment_by_post_author,1
twentyfifteen_the_custom_logo,1
twenty_twenty_one_get_starter_content,1
wp_get_script_polyfill,1
twenty_twenty_one_get_non_latin_css,1
twenty_twenty_one_get_social_link_svg,1
twenty_twenty_one_posted_by,1
twenty_twenty_one_generate_css,1
twentytwentyone_the_html_classes,1
twentyfourteen_header_image,1
twentytwelve_entry_meta,1
twentytwelve_header_image,1
twentyten_header_image,1
twentyten_get_gallery_images,1
twentytwenty_get_starter_content,1
twentytwenty_get_post_meta,1
the_time,1
twentytwenty_is_comment_by_post_author,1
twentytwenty_site_description,1
twentytwenty_unique_id,1
"Illuminate\Events\queueable",1
pause,1
lzf_compress,1
"Illuminate\Support\defer",1
dvwaLogin,1
dvwaLocaleSet,1
dvwaMessagePop,1
dvwaSQLiDBGet,1
dvwaButtonSourceHtmlGet,1
dvwaButtonHelpHtmlGet,1
destroySessionToken,1
CheckCaptcha,1
dvwaGuestbook,1
dvwaHelpHtmlEcho,1
xor_byte_array,1
do_attack,1
recaptcha_get_html,1
string2array,1
connection_id,1
csp,1
check_invalid_login,1
kill_process,1
max_connections,1
userauth,1
email,1
cmd,1
tools,1
lookup,1
kill,1
execphp,1
sqldownload,1
sqlinsert,1
nicesize,1
Error_Reporting,1
tinhbyte,1
randpass,1
randword,1
downfiles,1
apache_get_version,1
is_defined,1
showhelp,1
do_header,1
safq,1
code_eval,1
fileread2,1
fileread,1
datadump,1
rd,1
db_mass,1
fetchFile,1
wdir,1
wdll_repxl,1
wdll_repxt,1
wdll_repxtr,1
sqlexp,1
wdll_dbc,1
wdll_bdx,1
delf,1
icod,1
fmas,1
mailr_s,1
ccf,1
htc,1
zh,1
sear,1
hashw,1
show_users,1
sqlinj,1
ps5s,1
extr_i,1
sqlj_do,1
sqlf,1
ps,1
fc,1
cc,1
zhsr,1
extr_si,1
fetchFilef,1
indexc,1
vbsql,1
backc,1
vb_opt,1
sl,1
cm_ge,1
cm_gee,1
eva,1
db_lg,1
urlp,1
movdr,1
ch,1
alias,1
check_url,1
mystripos,1
check_sql_inj,1
wdll_bdy,1
frameset,1
show_highlight,1
abspathtorelpath,1
treeview,1
tree_minus,1
tree_getsubdirs,1
dirtoarray,1
sortfiles,1
outputdirlisting,1
refresh,1
udfcode,1
ftpcmd,1
xeval,1
xhighlight,1
xfilesummary,1
xdrive,1
xparsedir,1
startEncodeFunction,1
rnmflodir,1
massDelete,1
exchmd,1
uploadToDir,1
saveFlCh,1
runShell,1
createDirectory,1
createMFl,1
openFile,1
changeAccess,1
fix_path,1
getPURL,1
Linux_l,1
Mysql_m,1
su,1
ZsldkfhGYU87iyihdfsow,1
base32_decode,1
get_human_size,1
get_file_perms,1
get_human_file_perms,1
get_file_owner,1
read_dirs,1
search_file_by_name,1
show_attr_file,1
destroy_dirs,1
destroy_dir,1
get_proc_name,1
get_proc_cmd,1
run_proxy_client,1
port_scan_fast,1
port_scan,1
connect_backdoor,1
bindshell,1
run_terminal_shell,1
aio_directory,1
aio_main,1
Trail,1
remotedownload,1
HumanReadableFileSize,1
curlinfo,1
oracleinfo,1
mysqlinfo,1
mssqlinfo,1
postgresqlinfo,1
phpver,1
magic_quote,1
serveradmin,1
mysecinfo,1
systeminfo,1
serverport,1
ftp_check,1
cpanel_check,1
paramexe,1
check_exploit,1
sec,1
check_com,1
template,1
RemoveLastSlash,1
url_exists,1
sws_port_scan,1
sws_domain_info,1
sws_net_info,1
sws_sup_dom,1
sws_site_ser,1
rooting,1
R,1
GameStop,1
walmart,1
query_str,1
idx_ss,1
clear_fill,1
gass,1
gass_all,1
scj,1
zoneh,1
cek,1
reverse,1
adminer,1
read_dir,1
sortbyname,1
permissions,1
up_file,1
db_show,1
show_tables,1
dump_table,1
safe_mode_fuck,1
list_dir,1
portscan,1
brute,1
ctsh_getupdate,1
ctftpbrutecheck,1
Tasi_uploaded_file,1
absolute2relative,1
getlist,1
sortlist,1
directory_choice,1
upload_box,1
create_box,1
listing,1
human_filesize,1
permission_octal2string,1
DxRandom,1
DxChmod_Oct2Str,1
DxZeroedNumber,1
login,1
show_dirs,1
execute_command,1
get_execution_method,1
bberr,1
checkproxyhost,1
rsg_read,1
rsg_glob,1
session_unregister,1
session_register,1
echoend,1
getpageruntime,1
Getenv,1
notbx,1
_REQUEST,1
_Content,1
getinfo,1
filed,1
backshell,1
ivzrh,1
changepass,1
sqlsrv_field_name,1
getMd5,1
random_name,1
getFiles,1
choose_payload,1
infect,1
enum,1
suggester,1
help,1
getPHP,1
runPHP,1
backdoor,1
passwd,1
duplicate,1
select_files,1
banner,1
parse_stdin,1
cmd_not_found,1
lone,1
_strint,1
log1,1
strtsr,1
ssrf,1
tranmit,1
bounce,1
proxy,1
mhsedfd,1
���䆀嘉��尟���嬨�友�弣��庘����廜閦��峉�锁����訏�����矣�庣��揯������娅������覮���聜��妗,1
getHostByName,1
getHostName,1
gysjix,1
x,1
initializeParams,1
findSocket,1
sendRequest,1
buildPacket,1
wsoUnChain,1
wsoExGently,1
wsoGetOpenPorts,1
wsoGetCronJobs,1
actionFilesTools,1
realfile_path,1
escape_string,1
insert_into,1
begin,1
insert_update,1
ihkmqbwn,1
Guama_Make,1
Linux_k,1
Servu_l,1
Mysql_o,1
File_Soup,1
Mysql_Msg,1
Mysql_u,1
listcmd,1
probedb,1
apply,1
update,1
getFile,1
assoc_unique,1
admin_route,1
md5_signquery,1
signquery_string,1
captcha_check,1
getMaxHistoryMonthsByAmount,1
getOpenCollectiveSponsors,1
getPhpLevel,1
cleanClassName,1
dumpParameter,1
getMethodReturnType,1
sqlsrv_configure,1
sqlsrv_execute,1
SQLSRV_PHPTYPE_STREAM,1
SQLSRV_SQLTYPE_VARBINARY,1
db2_last_insert_id,1
db2_pconnect,1
oci_cancel,1
oci_pconnect,1
oci_new_descriptor,1
andAnyOtherArgs,1
andAnyOthers,1
namedMock,1
anything,1
isAbsolutePath,1
apc_delete_file,1
http_get_request_headers,1
apc_exists,1
zend_shm_cache_store,1
zend_shm_cache_delete,1
zend_shm_cache_clear,1
xcache_get,1
xcache_set,1
xcache_unset,1
xcache_count,1
typed_error_test_mock,1
toString,1
xdebug_print_function_stack,1
cakeCollection,1
cakePathCombine,1
cakeH,1
cakePluginSplit,1
cakeNamespaceSplit,1
cakePr,1
cakePj,1
cakeEnv,1
cakeTriggerWarning,1
cakeDeprecationWarning,1
cakeToString,1
cakeToInt,1
cakeToFloat,1
cakeToBool,1
marshalHeadersFromSapi,1
normalizeServer,1
normalizeUploadedFiles,1
cakeUrl,1
cakeUrlArray,1
cake__,1
cake__n,1
cake__d,1
cake__dn,1
cake__x,1
cake__xn,1
cake__dx,1
cake__dxn,1
cakeToDateTime,1
cakeToDate,1
constraint_has_conflict,1
promise_for,1
composerRequire894a6ddbda1e609774926efb0f5a8fc2,1
composerRequire46489d6835a727203ffccd612295440e,1
http_get_last_response_headers,1
http_clear_last_response_headers,1
"React\Promise\all",1
"Composer\Autoload\composerRequire",1
ioncube_loader_iversion,1
ioncube_loader_version,1
"Psy\info",1
"Psy\debug",1
runkit7_import,1
runkit_import,1
get_protected_property,1
get_file_name,1
isBreadSlugAutoGenerator,1
get_reflection_method,1
get_reflection_property,1
apache_getenv,1
obfuscateEmail,1
waitAll,1
mimetype_icon,1
preview_icon,1
publicPreview_icon,1
human_file_size,1
html_select_options,1
"Sabre\HTTP\decodePath",1
apcu_cas,1
"Aws\or_chain",1
"Aws\serialize",1
sd_journal_send,1
smbclient_state_errno,1
smbclient_state_new,1
smbclient_client_protocols,1
smbclient_state_init,1
smbclient_opendir,1
smbclient_readdir,1
smbclient_closedir,1
smbclient_rename,1
smbclient_unlink,1
smbclient_mkdir,1
smbclient_rmdir,1
smbclient_stat,1
smbclient_fstat,1
smbclient_open,1
smbclient_creat,1
smbclient_read,1
smbclient_lseek,1
smbclient_ftruncate,1
smbclient_close,1
smbclient_getxattr,1
smbclient_setxattr,1
smbclient_state_free,1
"Sabre\HTTP\toDate",1
"Sabre\URI\parse",1
uriSplit,1
get_best_language,1
getProcessUsername,1
freshrss_already_installed,1
initTranslate,1
checkStep,1
saveLanguage,1
saveStep1,1
saveStep2,1
saveStep3,1
printStep0,1
printStep1,1
printStep2,1
printStep3,1
printStep4,1
printStep5,1
do_post_update,1
save_info_update,1
need_info_update,1
apply_update,1
check_install_php,1
check_install_files,1
check_install_database,1
checkHelp,1
findUsedTranslations,1
errorMessageInfo,1
idn_to_puny,1
stripHtmlMetaCharset,1
cleanCache,1
enforceHttpEncoding,1
checkCIDR,1
checkTrustedIP,1
_dateRelative,1
_dateFloor,1
_dateCeiling,1
get_absolute_filename,1
is_valid_path,1
sendNotFoundResponse,1
debugInfo,1
uopz_allow_exit,1
sapi_windows_set_ctrl_handler,1
event_base_new,1
